transecto,tempo,Henrique,Elildo,ambiente,Obs,S1,S2,B,grupo_max,total,Latitude,Longitude,Altitude,Data,Compriment,Azimute_Gr,Velocidade_km_h,id_view,FID_2,setor,aero,dens.observ
a6,t23,0,0,c,,0,0,0,0,0,1.26556118019,-50.4578993842,104,26/nov/2017 11:39:32,1559,178.127669429,187.03,a6t23,4,Piratuba_ Araguari,eurocopter,0
a6,t24,0,0,c,,0,0,1,138,138,1.25162190758,-50.4583271965,109,26/nov/2017 11:40:02,1542,181.769333971,185.05,a6t24,4,Piratuba_ Araguari,eurocopter,273.682456954509
a6,t25,0,10,c,,0,1,0,10,10,1.23773108236,-50.4587219004,106,26/nov/2017 11:40:32,1537,181.638181209,184.39,a6t25,4,Piratuba_ Araguari,eurocopter,20.4596882761894
a6,t26,1,7,c,,0,0,1,7,7,1.22327355668,-50.4588813242,92,26/nov/2017 11:41:02,1599,180.635888183,191.86,a6t26,4,Piratuba_ Araguari,eurocopter,15.8613626270042
a6,t27,3,0,c,,1,0,0,3,42,1.20909171179,-50.4590870999,102,26/nov/2017 11:41:32,1568,180.836704782,188.2,a6t27,4,Piratuba_ Araguari,eurocopter,6.25250100040016
a6,t27,18,0,c,,0,0,1,18,42,1.20909171179,-50.4590870999,102,26/nov/2017 11:41:32,1568,180.836704782,188.2,a6t27,4,Piratuba_ Araguari,eurocopter,37.515006002401
a6,t27,21,0,c,,0,0,1,21,42,1.20909171179,-50.4590870999,102,26/nov/2017 11:41:32,1568,180.836704782,188.2,a6t27,4,Piratuba_ Araguari,eurocopter,43.7675070028011
a6,t28,1,2,c,,0,0,1,2,2,1.19477139786,-50.4591098987,101,26/nov/2017 11:42:02,1583,180.091812679,190.02,a6t28,4,Piratuba_ Araguari,eurocopter,4.16971577132445
a6,t29,0,4,c,,0,1,0,4,4,1.18028294295,-50.4594017565,81,26/nov/2017 11:42:32,1603,181.161545337,192.3,a6t29,0,Piratuba_ Araguari,eurocopter,10.2688118214562
a6,t3,0,0,c,,0,0,0,0,0,1.55086532235,-50.4594483599,78,26/nov/2017 11:29:32,1603,179.681306172,192.37,a6t3,3,Piratuba_Noroeste,eurocopter,0
a6,t4,0,0,c,,0,0,0,0,0,1.53672672808,-50.459632175,111,26/nov/2017 11:30:02,1564,180.74960359,187.66,a6t4,3,Piratuba_Noroeste,eurocopter,0
a6,t5,0,7,c,,0,1,0,7,7,1.52250733227,-50.4592774529,107,26/nov/2017 11:30:32,1573,178.561863025,188.74,a6t5,3,Piratuba_Noroeste,eurocopter,13.8632254180258
a6,t6,0,0,c,,0,0,0,0,0,1.50748981163,-50.4594347812,115,26/nov/2017 11:31:02,1661,180.604059819,199.28,a6t6,3,Piratuba_Noroeste,eurocopter,0
a6,t7,0,0,m,,0,0,0,0,0,1.49191028439,-50.4596824665,102,26/nov/2017 11:31:32,1723,180.91664103,206.76,a6t7,3,Piratuba_Noroeste,eurocopter,0
a6,t8,0,0,m,,0,0,0,0,0,1.47722192109,-50.4599208478,93,26/nov/2017 11:32:02,1624,180.935736638,194.93,a6t8,3,Piratuba_Noroeste,eurocopter,0
a6,t9,0,0,cm,,0,0,0,0,0,1.46327678114,-50.4599474184,102,26/nov/2017 11:32:32,1542,180.109868872,185.04,a6t9,3,Piratuba_Noroeste,eurocopter,0
a7,t1,0,0,c,,0,0,0,0,0,1.19201601483,-50.4404629301,105,26/nov/2017 11:45:02,1468,0.305921380595,176.12,a7t1,4,Piratuba_ Araguari,eurocopter,0
a7,t10,0,0,c,,0,0,0,0,0,1.30958042108,-50.441160975,104,26/nov/2017 11:49:32,1452,0.611971973192,174.29,a7t10,4,Piratuba_ Araguari,eurocopter,0
a7,t11,0,0,c,,0,0,0,0,0,1.3229850959,-50.4410620686,94,26/nov/2017 11:50:02,1482,0.425483586095,177.88,a7t11,4,Piratuba_ Araguari,eurocopter,0
a7,t12,0,0,c,,0,0,0,0,0,1.33629974909,-50.4413100053,102,26/nov/2017 11:50:32,1473,358.92630689,176.71,a7t12,3,Piratuba_Noroeste,eurocopter,0
a7,t13,0,0,c,,0,0,0,0,0,1.34954156354,-50.4412180558,102,26/nov/2017 11:51:02,1464,0.400416874321,175.71,a7t13,3,Piratuba_Noroeste,eurocopter,0
a7,t14,0,0,cm,,0,0,0,0,0,1.36240476742,-50.4413444549,101,26/nov/2017 11:51:32,1422,359.433374648,170.69,a7t14,3,Piratuba_Noroeste,eurocopter,0
a7,t15,2,0,m,,1,0,0,2,2,1.37521172874,-50.4412301257,109,26/nov/2017 11:52:02,1416,0.514768791259,169.94,a7t15,3,Piratuba_Noroeste,eurocopter,4.31935589764854
a7,t16,0,0,cm,,0,0,0,0,0,1.38825413771,-50.4412437044,103,26/nov/2017 11:52:32,1442,359.939964208,173.06,a7t16,3,Piratuba_Noroeste,eurocopter,0
a7,t17,0,0,m,,0,0,0,0,0,1.40128640458,-50.4410654213,100,26/nov/2017 11:53:02,1441,0.788807179312,172.94,a7t17,3,Piratuba_Noroeste,eurocopter,0
a7,t18,0,0,m,,0,0,0,0,0,1.41465880908,-50.4410235956,102,26/nov/2017 11:53:32,1479,0.180359013745,177.44,a7t18,3,Piratuba_Noroeste,eurocopter,0
a7,t19,0,0,m,,0,0,0,0,0,1.42816809006,-50.4412821773,99,26/nov/2017 11:54:02,1494,358.89639187,179.29,a7t19,3,Piratuba_Noroeste,eurocopter,0
a7,t2,8,15,c,,0,0,1,15,122,1.20541079901,-50.4411997832,104,26/nov/2017 11:45:32,1483,356.830838747,178.01,a7t2,4,Piratuba_ Araguari,eurocopter,32.4186939156595
a7,t2,0,0,c,,0,0,1,107,122,1.20541079901,-50.4411997832,104,26/nov/2017 11:45:32,1483,356.830838747,178.01,a7t2,4,Piratuba_ Araguari,eurocopter,231.253349931705
a7,t20,0,0,m,,0,0,0,0,0,1.44146807492,-50.4411877971,101,26/nov/2017 11:54:32,1471,0.409188078828,176.48,a7t20,3,Piratuba_Noroeste,eurocopter,0
a7,t21,0,0,m,,0,0,0,0,0,1.45474618301,-50.4415110033,106,26/nov/2017 11:55:02,1469,358.596687139,176.24,a7t21,3,Piratuba_Noroeste,eurocopter,0
a7,t22,0,0,m,,0,0,0,0,0,1.46805714816,-50.4415484704,104,26/nov/2017 11:55:32,1472,359.837693938,176.62,a7t22,3,Piratuba_Noroeste,eurocopter,0
a7,t23,0,0,cm,,0,0,0,0,0,1.48156064562,-50.4411854502,106,26/nov/2017 11:56:02,1494,1.54978423221,179.24,a7t23,3,Piratuba_Noroeste,eurocopter,0
a7,t24,0,0,c,,0,0,0,0,0,1.49506095797,-50.4408726376,112,26/nov/2017 11:56:32,1493,1.33583149869,179.19,a7t24,3,Piratuba_Noroeste,eurocopter,0
a7,t25,0,0,c,,0,0,0,0,0,1.50834032334,-50.4409109429,111,26/nov/2017 11:57:02,1468,359.833671164,176.2,a7t25,3,Piratuba_Noroeste,eurocopter,0
a7,t26,0,0,c,,0,0,0,0,0,1.5211448539,-50.4408986215,96,26/nov/2017 11:57:32,1416,0.0554856686285,169.91,a7t26,3,Piratuba_Noroeste,eurocopter,0
a7,t27,0,0,m,,0,0,0,0,0,1.5340591874,-50.4408962745,98,26/nov/2017 11:58:02,1428,0.0104787787189,171.36,a7t27,3,Piratuba_Noroeste,eurocopter,0
a7,t28,0,0,m,,0,0,0,0,0,1.54664536938,-50.4408480786,105,26/nov/2017 11:58:32,1392,0.220797284855,167.01,a7t28,3,Piratuba_Noroeste,eurocopter,0
a7,t29,0,0,m,,0,0,0,0,0,1.55945836566,-50.4407307319,112,26/nov/2017 11:59:02,1417,0.528061386274,170.03,a7t29,3,Piratuba_Noroeste,eurocopter,0
a7,t3,0,0,c,,0,0,0,0,0,1.2186078541,-50.4417855106,96,26/nov/2017 11:46:02,1461,357.442179428,175.29,a7t3,4,Piratuba_ Araguari,eurocopter,0
a7,t30,0,0,cm,,0,0,0,0,0,1.57211537473,-50.4408537783,115,26/nov/2017 11:59:32,1400,359.439471339,167.95,a7t30,3,Piratuba_Noroeste,eurocopter,0
a7,t4,0,0,c,,0,1,0,14.3,14.3,1.23160399497,-50.4419400729,91,26/nov/2017 11:46:32,1437,359.314185784,172.46,a7t4,4,Piratuba_ Araguari,eurocopter,36.4516022136064
a7,t5,2,2,c,,0,0,1,2,3,1.24438731931,-50.4417636339,105,26/nov/2017 11:47:02,1414,0.79590082087,169.65,a7t5,4,Piratuba_ Araguari,eurocopter,4.49024494286163
a7,t5,1,1,c,,0,0,1,1,3,1.25709956512,-50.441530114,97,26/nov/2017 11:47:32,1406,1.05921912799,168.71,a7t5,4,Piratuba_ Araguari,eurocopter,2.44411530358356
a7,t6,0,0,cm,,0,0,0,0,0,1.25709956512,-50.441530114,97,26/nov/2017 11:47:32,1406,1.05921912799,168.71,a7t6,4,Piratuba_ Araguari,eurocopter,0
a7,t7,0,0,cm,,0,0,0,0,0,1.27034615725,-50.4412037227,106,26/nov/2017 11:48:02,1465,1.42061695696,175.83,a7t7,4,Piratuba_ Araguari,eurocopter,0
a7,t8,0,0,cm,,0,0,0,0,0,1.28331371583,-50.4412972648,103,26/nov/2017 11:48:32,1434,359.584022016,172.07,a7t8,4,Piratuba_ Araguari,eurocopter,0
a7,t9,0,0,c,,0,0,0,0,0,1.29644597881,-50.4413003661,103,26/nov/2017 11:49:02,1452,359.986381418,174.25,a7t9,4,Piratuba_ Araguari,eurocopter,0
a8,t1,0,0,c,,0,0,0,0,0,1.5820070263,-50.4236019775,93,26/nov/2017 12:02:02,1607,183.69010182,192.88,a8t1,3,Piratuba_Noroeste,eurocopter,0
a8,t10,0,0,cm,,0,0,0,0,0,1.4512945991,-50.4226911999,105,26/nov/2017 12:06:32,1637,180.243880239,196.44,a8t10,3,Piratuba_Noroeste,eurocopter,0
a8,t11,0,0,m,,0,0,0,0,0,1.43657648005,-50.4226992466,102,26/nov/2017 12:07:02,1627,180.031525565,195.3,a8t11,3,Piratuba_Noroeste,eurocopter,0
a8,t12,0,0,cm,,0,0,0,0,0,1.42244777642,-50.4228519648,102,26/nov/2017 12:07:32,1562,180.623269162,187.48,a8t12,3,Piratuba_Noroeste,eurocopter,0
a8,t13,0,0,cm,,0,0,0,0,0,1.40839794651,-50.4232376162,101,26/nov/2017 12:08:02,1554,181.582413958,186.5,a8t13,3,Piratuba_Noroeste,eurocopter,0
a8,t14,0,0,c,,0,0,0,0,0,1.3941341266,-50.4231438227,95,26/nov/2017 12:08:32,1577,179.620824769,189.27,a8t14,3,Piratuba_Noroeste,eurocopter,0
a8,t15,0,0,c,,0,0,0,0,0,1.37974055484,-50.4227518849,101,26/nov/2017 12:09:02,1592,178.430172362,191.06,a8t15,3,Piratuba_Noroeste,eurocopter,0
a8,t16,0,0,c,,0,0,0,0,0,1.36542786844,-50.4225501325,117,26/nov/2017 12:09:32,1583,179.187200979,189.94,a8t16,3,Piratuba_Noroeste,eurocopter,0
a8,t17,0,0,c,,0,0,0,0,0,1.35114409961,-50.4227514658,108,26/nov/2017 12:10:02,1580,180.812757587,189.55,a8t17,4,Piratuba_ Araguari,eurocopter,0
a8,t18,2,0,c,,1,0,0,2,2,1.33715889417,-50.4224414192,107,26/nov/2017 12:10:32,1547,178.721779088,185.62,a8t18,4,Piratuba_ Araguari,eurocopter,4.0274916580579
a8,t19,0,0,c,,0,0,0,0,0,1.3232361339,-50.4224452749,107,26/nov/2017 12:11:02,1540,180.015969726,184.74,a8t19,4,Piratuba_ Araguari,eurocopter,0
a8,t2,0,0,c,,0,0,0,0,0,1.56727516092,-50.4231607541,92,26/nov/2017 12:02:32,1630,178.273588353,195.57,a8t2,3,Piratuba_Noroeste,eurocopter,0
a8,t20,0,0,c,,0,0,0,0,0,1.30877777003,-50.4225924611,89,26/nov/2017 12:11:32,1599,180.587026482,191.87,a8t20,4,Piratuba_ Araguari,eurocopter,0
a8,t21,0,0,c,,0,0,0,0,0,1.29495408386,-50.4225068819,109,26/nov/2017 12:12:02,1529,179.643001658,183.45,a8t21,4,Piratuba_ Araguari,eurocopter,0
a8,t22,4,4,c,,0,0,1,4,4,1.28056059591,-50.4224184528,103,26/nov/2017 12:12:32,1592,179.64571456,190.99,a8t22,4,Piratuba_ Araguari,eurocopter,8.13127124294612
a8,t23,0,0,c,foto,0,0,1,119,119,1.26626450568,-50.4220747948,96,26/nov/2017 12:13:02,1581,178.614020759,189.75,a8t23,4,Piratuba_ Araguari,eurocopter,261.350059737157
a8,t24,0,0,c,,0,0,0,0,0,1.25172911212,-50.4227985721,98,26/nov/2017 12:13:32,1609,182.869126202,193.11,a8t24,4,Piratuba_ Araguari,eurocopter,0
a8,t25,0,0,cm,,0,0,0,0,0,1.2372436747,-50.422814833,101,26/nov/2017 12:14:02,1602,180.064736568,192.21,a8t25,4,Piratuba_ Araguari,eurocopter,0
a8,t26,0,0,m,,0,0,0,0,0,1.22259780765,-50.4227021802,92,26/nov/2017 12:14:32,1620,179.556434601,194.34,a8t26,4,Piratuba_ Araguari,eurocopter,0
a8,t27,0,0,m,,0,0,1,46,46,1.20796593837,-50.4225979093,96,26/nov/2017 12:15:02,1618,179.58904179,194.16,a8t27,4,Piratuba_ Araguari,eurocopter,98.7158357368493
a8,t3,0,0,cm,,0,0,0,0,0,1.55312843621,-50.4227948841,104,26/nov/2017 12:03:02,1565,178.509091644,187.78,a8t3,3,Piratuba_Noroeste,eurocopter,0
a8,t4,0,0,cm,,0,0,0,0,0,1.53840076178,-50.4226243962,93,26/nov/2017 12:03:32,1629,179.3325468,195.44,a8t4,3,Piratuba_Noroeste,eurocopter,0
a8,t5,0,0,cm,,0,0,0,0,0,1.52410173789,-50.4226238932,115,26/nov/2017 12:04:02,1581,179.997971984,189.75,a8t5,3,Piratuba_Noroeste,eurocopter,0
a8,t6,0,0,cm,,0,0,0,0,0,1.50966600515,-50.4226844944,110,26/nov/2017 12:04:32,1596,180.242061904,191.55,a8t6,3,Piratuba_Noroeste,eurocopter,0
a8,t7,0,0,m,,0,0,0,0,0,1.49510395713,-50.4226487875,101,26/nov/2017 12:05:02,1610,179.85860998,193.23,a8t7,3,Piratuba_Noroeste,eurocopter,0
a8,t8,0,0,m,,0,0,0,0,0,1.48064919747,-50.4226407409,97,26/nov/2017 12:05:32,1598,179.96790069,191.8,a8t8,3,Piratuba_Noroeste,eurocopter,0
a8,t9,0,0,m,,0,0,0,0,0,1.46609871648,-50.4226285871,104,26/nov/2017 12:06:02,1609,179.951835306,193.07,a8t9,3,Piratuba_Noroeste,eurocopter,0
b1,t1,0,0,m,,0,0,0,0,0,1.18413174525,-50.4057957139,106,26/nov/2017 15:37:47,1413,29.1298881443,169.57,b1t1,0,Piratuba_ Araguari,eurocopter,0
b1,t10,0,0,ac,,0,0,0,0,0,1.30536851473,-50.4061515257,104,26/nov/2017 15:42:17,1471,0.464812762927,176.48,b1t10,4,Piratuba_ Araguari,eurocopter,0
b1,t11,0,0,ac,,0,0,0,0,0,1.31847077049,-50.405779453,100,26/nov/2017 15:42:47,1449,1.6371434129,173.93,b1t11,4,Piratuba_ Araguari,eurocopter,0
b1,t12,0,0,ac,,0,0,0,0,0,1.3317114953,-50.4061664455,97,26/nov/2017 15:43:17,1465,358.315052358,175.77,b1t12,4,Piratuba_ Araguari,eurocopter,0
b1,t13,0,0,ac,,0,0,0,0,0,1.345346421,-50.4066147096,104,26/nov/2017 15:43:47,1509,358.104860115,181.02,b1t13,4,Piratuba_ Araguari,eurocopter,0
b1,t14,0,0,ac,,0,0,0,0,0,1.35861539282,-50.4066074174,101,26/nov/2017 15:44:17,1467,0.0316913399101,176.07,b1t14,4,Piratuba_ Araguari,eurocopter,0
b1,t15,0,0,c,,0,0,0,0,0,1.37190230191,-50.4067468084,92,26/nov/2017 15:44:47,1469,359.395065462,176.32,b1t15,4,Piratuba_ Araguari,eurocopter,0
b1,t16,0,0,ac,,0,0,0,0,0,1.38516079634,-50.4064034019,104,26/nov/2017 15:45:17,1467,1.49323166946,175.99,b1t16,4,Piratuba_ Araguari,eurocopter,0
b1,t17,0,0,cm,,0,0,0,0,0,1.39785435051,-50.4063826986,110,26/nov/2017 15:45:47,1404,0.0940512853463,168.43,b1t17,3,Piratuba_Noroeste,eurocopter,0
b1,t18,0,0,cm,,0,0,0,0,0,1.41080740839,-50.4062292259,104,26/nov/2017 15:46:17,1432,0.683194605498,171.89,b1t18,2,Piratuba_central,eurocopter,0
b1,t19,0,0,cm,,0,0,0,0,0,1.42399725504,-50.4060291499,114,26/nov/2017 15:46:47,1459,0.874632084529,175.04,b1t19,2,Piratuba_central,eurocopter,0
b1,t2,4,6,c,,0,0,1,6,81,1.19793104008,-50.404478414,83,26/nov/2017 15:38:17,1533,5.48832933223,183.97,b1t2,4,Piratuba_ Araguari,eurocopter,15.7184511038282
b1,t2,0,12,c,,0,0,1,75,81,1.19793104008,-50.404478414,83,26/nov/2017 15:38:17,1533,5.48832933223,183.97,b1t2,4,Piratuba_ Araguari,eurocopter,196.480638797853
b1,t20,0,0,cm,,0,0,0,0,0,1.43718307838,-50.4059476778,114,26/nov/2017 15:47:17,1458,0.356284848086,174.97,b1t20,2,Piratuba_central,eurocopter,0
b1,t21,0,0,cm,,0,0,0,0,0,1.45008014515,-50.4055455979,124,26/nov/2017 15:47:47,1427,1.79712281356,171.22,b1t21,2,Piratuba_central,eurocopter,0
b1,t22,0,0,m,,0,0,0,0,0,1.46298743784,-50.405993443,103,26/nov/2017 15:48:17,1428,358.000080533,171.39,b1t22,2,Piratuba_central,eurocopter,0
b1,t23,0,0,cm,,0,0,0,0,0,1.47580353543,-50.4062578082,102,26/nov/2017 15:48:47,1417,358.810731538,170.09,b1t23,3,Piratuba_Noroeste,eurocopter,0
b1,t24,0,0,cm,,0,0,0,0,0,1.4889067132,-50.4062941018,95,26/nov/2017 15:49:17,1449,359.840285653,173.87,b1t24,3,Piratuba_Noroeste,eurocopter,0
b1,t25,0,0,c,,0,0,0,0,0,1.50204593316,-50.4062658548,89,26/nov/2017 15:49:47,1453,0.123962634655,174.35,b1t25,3,Piratuba_Noroeste,eurocopter,0
b1,t26,0,0,c,,0,0,0,0,0,1.51499555446,-50.4063659348,93,26/nov/2017 15:50:17,1432,359.554377573,171.83,b1t26,3,Piratuba_Noroeste,eurocopter,0
b1,t27,1,0,c,,1,0,0,1,2,1.52737176977,-50.4065235984,93,26/nov/2017 15:50:47,1369,359.265480789,164.23,b1t27,3,Piratuba_Noroeste,eurocopter,2.61813688143244
b1,t27,1,1,c,,0,0,1,1,2,1.52737176977,-50.4065235984,93,26/nov/2017 15:50:47,1369,359.265480789,164.23,b1t27,3,Piratuba_Noroeste,eurocopter,2.61813688143244
b1,t28,2,1,c,,0,0,1,2,2,1.53972250409,-50.4063693713,97,26/nov/2017 15:51:17,1366,0.719988658201,163.9,b1t28,3,Piratuba_Noroeste,eurocopter,5.03137059566397
b1,t29,0,0,c,,0,0,0,0,0,1.55258554034,-50.4065927491,98,26/nov/2017 15:51:47,1423,358.998778152,170.71,b1t29,3,Piratuba_Noroeste,eurocopter,0
b1,t3,0,0,c,,0,1,0,14.3,21.3,1.2115576677,-50.4047979321,87,26/nov/2017 15:38:47,1507,358.648027392,180.86,b1t3,4,Piratuba_ Araguari,eurocopter,36.3565176049445
b1,t3,0,1,c,,0,1,0,1,7,1.2115576677,-50.4047979321,87,26/nov/2017 15:38:47,1507,358.648027392,180.86,b1t3,4,Piratuba_ Araguari,eurocopter,2.54241381852759
b1,t3,0,6,c,,0,1,0,6,7,1.2115576677,-50.4047979321,87,26/nov/2017 15:38:47,1507,358.648027392,180.86,b1t3,4,Piratuba_ Araguari,eurocopter,15.2544829111655
b1,t30,0,0,c,,0,0,0,0,0,1.56560917385,-50.4068329744,91,26/nov/2017 15:52:17,1440,358.936561866,172.84,b1t30,3,Piratuba_Noroeste,eurocopter,0
b1,t31,0,0,cm,,0,0,0,0,0,1.57848134637,-50.406780839,83,26/nov/2017 15:52:47,1423,0.233534742592,170.8,b1t31,3,Piratuba_Noroeste,eurocopter,0
b1,t32,0,0,c,,0,0,0,0,0,1.59083015285,-50.4068535101,86,26/nov/2017 15:53:17,1365,359.660685998,163.86,b1t32,3,Piratuba_Noroeste,eurocopter,0
b1,t4,0,0,c,,0,0,0,0,0,1.2246552296,-50.4053349607,102,26/nov/2017 15:39:17,1450,357.636803936,173.95,b1t4,4,Piratuba_ Araguari,eurocopter,0
b1,t5,1,1,c,,0,0,1,1,1,1.23785337433,-50.406127302,103,26/nov/2017 15:39:47,1462,356.542129452,175.45,b1t5,4,Piratuba_ Araguari,eurocopter,2.21357452441351
b1,t6,0,0,cm,,0,0,0,0,0,1.25125193037,-50.4062850494,104,26/nov/2017 15:40:17,1482,359.321079778,177.8,b1t6,4,Piratuba_ Araguari,eurocopter,0
b1,t7,1,0,c,,1,0,0,1,1,1.26527192071,-50.4062164854,97,26/nov/2017 15:40:47,1550,0.282018220167,186.04,b1t7,4,Piratuba_ Araguari,eurocopter,2.21704910763773
b1,t8,0,0,c,,0,0,0,0,0,1.27895453945,-50.4062486719,96,26/nov/2017 15:41:17,1513,359.864345583,181.55,b1t8,4,Piratuba_ Araguari,eurocopter,0
b1,t9,0,0,c,,0,0,0,0,0,1.29206852987,-50.4062587302,98,26/nov/2017 15:41:47,1450,359.955770016,174.01,b1t9,4,Piratuba_ Araguari,eurocopter,0
b2,t1,0,0,cm,,0,0,0,0,0,1.60711686127,-50.38750045,93,26/nov/2017 15:55:17,1451,150.425135969,174.09,b2t1,3,Piratuba_Noroeste,eurocopter,0
b2,t10,0,0,cm,,0,0,0,0,0,1.47687289864,-50.3861640394,82,26/nov/2017 15:59:47,1592,180.143711893,191,b2t10,2,Piratuba_central,eurocopter,0
b2,t11,0,0,m,,0,0,0,0,0,1.46201463416,-50.3862828948,80,26/nov/2017 16:00:17,1643,180.461251534,197.16,b2t11,2,Piratuba_central,eurocopter,0
b2,t12,0,0,ac,,0,0,0,0,0,1.44820871763,-50.3860853333,99,26/nov/2017 16:00:47,1527,179.17490098,183.22,b2t12,2,Piratuba_central,eurocopter,0
b2,t13,0,0,m,,0,0,0,0,0,1.43438846804,-50.3861437552,97,26/nov/2017 16:01:17,1528,180.243757899,183.38,b2t13,2,Piratuba_central,eurocopter,0
b2,t14,0,0,cm,,0,0,0,0,0,1.42088119872,-50.3858601954,106,26/nov/2017 16:01:47,1494,178.789633648,179.27,b2t14,2,Piratuba_central,eurocopter,0
b2,t15,0,0,m,,0,0,0,0,0,1.40683849342,-50.3857242409,103,26/nov/2017 16:02:17,1553,179.441740659,186.34,b2t15,4,Piratuba_ Araguari,eurocopter,0
b2,t16,0,1,c,,0,1,0,1,1,1.39278899878,-50.385608403,92,26/nov/2017 16:02:47,1554,179.524566605,186.43,b2t16,4,Piratuba_ Araguari,eurocopter,2.33152407065451
b2,t17,0,0,c,,0,0,0,0,0,1.3789062202,-50.3856493067,101,26/nov/2017 16:03:17,1535,180.169901434,184.21,b2t17,4,Piratuba_ Araguari,eurocopter,0
b2,t18,3,0,c,,1,0,0,3,3,1.36514087208,-50.3858199622,96,26/nov/2017 16:03:47,1522,180.714867352,182.67,b2t18,4,Piratuba_ Araguari,eurocopter,6.84406482698204
b2,t19,7,7,c,,0,0,1,7,9,1.35123512708,-50.3856807388,100,26/nov/2017 16:04:17,1538,179.422674646,184.53,b2t19,4,Piratuba_ Araguari,eurocopter,15.1712180320763
b2,t19,2,0,c,,1,0,0,2,9,1.35123512708,-50.3856807388,100,26/nov/2017 16:04:17,1538,179.422674646,184.53,b2t19,4,Piratuba_ Araguari,eurocopter,4.33463372345037
b2,t2,0,0,cm,,0,0,0,0,0,1.59223345108,-50.3869307321,79,26/nov/2017 15:55:47,1647,177.793964328,197.64,b2t2,3,Piratuba_Noroeste,eurocopter,0
b2,t20,0,0,c,,0,0,0,0,0,1.33788325824,-50.3856695071,101,26/nov/2017 16:04:47,1476,179.951490701,177.17,b2t20,4,Piratuba_ Araguari,eurocopter,0
b2,t21,0,0,c,,0,0,0,0,0,1.32436031476,-50.385733461,104,26/nov/2017 16:05:17,1495,180.272718629,179.44,b2t21,4,Piratuba_ Araguari,eurocopter,0
b2,t22,0,0,c,,0,0,0,0,0,1.3105045259,-50.3856420144,102,26/nov/2017 16:05:47,1532,179.619412664,183.86,b2t22,4,Piratuba_ Araguari,eurocopter,0
b2,t23,0,0,cm,,0,0,0,0,0,1.29677748308,-50.3854949959,104,26/nov/2017 16:06:17,1518,179.382402675,182.15,b2t23,4,Piratuba_ Araguari,eurocopter,0
b2,t24,0,0,cm,,0,0,0,0,0,1.28267786466,-50.3856277652,99,26/nov/2017 16:06:47,1559,180.543008815,187.1,b2t24,4,Piratuba_ Araguari,eurocopter,0
b2,t25,0,0,m,,0,1,0,14.3,14.3,1.2689088285,-50.3854158707,103,26/nov/2017 16:07:17,1523,179.112612671,182.72,b2t25,4,Piratuba_ Araguari,eurocopter,30.3862883467522
b2,t26,0,0,c,,0,0,0,0,0,1.25609692186,-50.3852611408,147,26/nov/2017 16:07:47,1417,179.303576954,170.1,b2t26,4,Piratuba_ Araguari,eurocopter,0
b2,t27,0,0,c,,0,0,0,0,0,1.24225462787,-50.3855003603,119,26/nov/2017 16:08:17,1531,180.996508518,183.73,b2t27,4,Piratuba_ Araguari,eurocopter,0
b2,t28,0,6,c,,0,1,0,6,18,1.22825265862,-50.3853789065,97,26/nov/2017 16:08:47,1548,179.499793351,185.82,b2t28,4,Piratuba_ Araguari,eurocopter,13.3194810730174
b2,t28,0,12,c,,0,1,0,12,18,1.22825265862,-50.3853789065,97,26/nov/2017 16:08:47,1548,179.499793351,185.82,b2t28,4,Piratuba_ Araguari,eurocopter,26.6389621460348
b2,t29,0,0,c,,0,0,0,0,0,1.21466835961,-50.385334231,109,26/nov/2017 16:09:17,1502,179.810341704,180.26,b2t29,4,Piratuba_ Araguari,eurocopter,0
b2,t3,0,0,m,,0,0,0,0,0,1.57818010077,-50.3859573416,92,26/nov/2017 15:56:17,1558,176.01270786,186.93,b2t3,3,Piratuba_Noroeste,eurocopter,0
b2,t30,0,0,am,,0,0,0,0,0,1.20044820942,-50.3859311901,100,26/nov/2017 16:09:47,1574,182.419498115,188.86,b2t30,4,Piratuba_ Araguari,eurocopter,0
b2,t4,0,1,cm,,0,1,0,1,1,1.56352970749,-50.3864023369,87,26/nov/2017 15:56:47,1621,181.750840964,194.49,b2t4,3,Piratuba_Noroeste,eurocopter,2.36361358699634
b2,t5,1,1,cm,,0,0,1,1,3,1.54900395311,-50.3863916919,92,26/nov/2017 15:57:17,1606,179.957744189,192.74,b2t5,3,Piratuba_Noroeste,eurocopter,2.25603263125598
b2,t5,1,1,cm,,0,0,1,1,3,1.54900395311,-50.3863916919,92,26/nov/2017 15:57:17,1606,179.957744189,192.74,b2t5,3,Piratuba_Noroeste,eurocopter,2.25603263125598
b2,t5,1,1,cm,,0,0,1,1,3,1.54900395311,-50.3863916919,92,26/nov/2017 15:57:17,1606,179.957744189,192.74,b2t5,3,Piratuba_Noroeste,eurocopter,2.25603263125598
b2,t6,0,0,cm,,0,0,0,0,0,1.53415767476,-50.3863289952,90,26/nov/2017 15:57:47,1642,179.756496084,197,b2t6,3,Piratuba_Noroeste,eurocopter,0
b2,t7,0,0,m,,0,0,0,0,0,1.51977826841,-50.3863736708,89,26/nov/2017 15:58:17,1590,180.179148158,190.8,b2t7,3,Piratuba_Noroeste,eurocopter,0
b2,t8,0,0,m,,0,0,0,0,0,1.50532971136,-50.3861944657,93,26/nov/2017 15:58:47,1598,179.284859931,191.73,b2t8,3,Piratuba_Noroeste,eurocopter,0
